               Related              Related ['P5,1288 1458 1512 1506']
              critical             critical ['P8,1005 2571 1208 2619']
                    re                   re ['P8,1246 2571 1635 2619']
X2                    ?                    - ['P8,1246 2571 1635 2619']
            evaluation           evaluation ['P8,1246 2571 1635 2619']
                    of                   of ['P8,1674 2571 1737 2619']
                   the                  the ['P8,1769 2571 1857 2619']
               Miocene              Miocene ['P8,1894 2571 2151 2619']
                mammal               mammal ['P8,7 2646 264 2694']
                 units                units ['P8,289 2646 430 2694']
                    in                   in ['P8,456 2646 512 2693']
               western              western ['P8,538 2653 766 2694']
                Europe               Europe ['P8,791 2647 1021 2708']
                     ;                    ; ['P8,791 2647 1021 2708']
                     (                    ( ['P8,1051 2647 1131 2705']
                     2                    2 ['P8,1051 2647 1131 2705']
                     )                    ) ['P8,1051 2647 1131 2705']
                   the                  the ['P8,1158 2646 1246 2694']
                 large                large ['P8,1271 2646 1416 2708']
               mammals              mammals ['P8,1441 2646 1726 2694']
                  from                 from ['P8,1752 2646 1895 2694']
                   the                  the ['P8,1917 2646 2005 2694']
X1            Vallesian           Val-lesian ['P8,2028 2646 2150 2694', 'P8,7 2721 178 2769']
                    of                   of ['P8,214 2721 278 2769']
                 Spain                Spain ['P8,310 2721 493 2782']
                     ;                    ; ['P8,310 2721 493 2782']
                     (                    ( ['P8,534 2722 613 2779']
                     3                    3 ['P8,534 2722 613 2779']
                     )                    ) ['P8,534 2722 613 2779']
                trends               trends ['P8,651 2721 828 2769']
                    in                   in ['P8,865 2721 921 2768']
                rodent               rodent ['P8,955 2721 1145 2769']
           assemblages          assemblages ['P8,1180 2721 1545 2783']
                    of                   of ['P8,1583 2721 1646 2769']
                 early                early ['P8,1677 2721 1822 2782']
                    to                   to ['P8,1857 2728 1912 2769']
                middle               middle ['P8,1948 2721 2151 2769']
               Miocene              Miocene ['P8,7 2796 264 2844']
                    of                   of ['P8,301 2796 365 2844']
                 Spain                Spain ['P8,398 2796 580 2857']
                     ;                    ; ['P8,398 2796 580 2857']
                     (                    ( ['P8,622 2797 702 2854']
                     4                    4 ['P8,622 2797 702 2854']
                     )                    ) ['P8,622 2797 702 2854']
                  late                 late ['P8,740 2796 844 2844']
               Miocene              Miocene ['P8,880 2796 1138 2844']
                 small                small ['P8,1177 2796 1332 2844']
                mammal               mammal ['P8,1368 2796 1625 2844']
            succession           succession ['P8,1664 2796 1976 2844']
                  from                 from ['P8,2011 2796 2153 2844']
                France               France ['P8,7 2872 224 2927']
                     ;                    ; ['P8,7 2872 224 2927']
                     (                    ( ['P8,261 2871 341 2930']
                     5                    5 ['P8,261 2871 341 2930']
                     )                    ) ['P8,261 2871 341 2930']
                  late                 late ['P8,375 2871 479 2919']
               Miocene              Miocene ['P8,511 2871 769 2919']
               mammals              mammals ['P8,801 2871 1085 2919']
                  from                 from ['P8,1119 2871 1261 2919']
               central              central ['P8,1293 2871 1491 2919']
                Europe               Europe ['P8,1522 2872 1752 2933']
                     ;                    ; ['P8,1522 2872 1752 2933']
                     (                    ( ['P8,1788 2871 1868 2929']
                     6                    6 ['P8,1788 2871 1868 2929']
                     )                    ) ['P8,1788 2871 1868 2929']
                    an                   an ['P8,1903 2886 1970 2919']
X1             overview            over-view ['P8,2002 2886 2150 2919', 'P8,7 2946 148 2994']
                    of                   of ['P8,175 2946 239 2994']
               Italian              Italian ['P8,259 2946 446 2994']
               Miocene              Miocene ['P8,471 2946 728 2994']
                  land                 land ['P8,754 2946 880 2994']
                mammal               mammal ['P8,904 2946 1161 2994']
                faunas               faunas ['P8,1186 2946 1395 3002']
                     ;                    ; ['P8,1186 2946 1395 3002']
                     (                    ( ['P8,1425 2947 1505 3005']
                     7                    7 ['P8,1425 2947 1505 3005']
                     )                    ) ['P8,1425 2947 1505 3005']
               Miocene              Miocene ['P8,1531 2946 1788 2994']
                 large                large ['P8,1812 2946 1958 3008']
X1               mammal              mam-mal ['P8,1981 2961 2150 2994', 'P8,7 3021 116 3069']
            succession           succession ['P8,148 3021 460 3069']
                    in                   in ['P8,489 3021 545 3068']
                Greece               Greece ['P8,575 3022 799 3077']
                     ;                    ; ['P8,575 3022 799 3077']
                     (                    ( ['P8,833 3022 913 3080']
                     8                    8 ['P8,833 3022 913 3080']
                     )                    ) ['P8,833 3022 913 3080']
            chronology           chronology ['P8,944 3021 1278 3083']
                   and                  and ['P8,1309 3021 1413 3069']
                mammal               mammal ['P8,1442 3021 1699 3069']
                faunas               faunas ['P8,1728 3021 1917 3069']
                    in                   in ['P8,1947 3021 2003 3068']
X1               Turkey               Tur-ke ['P8,2031 3022 2150 3069', 'P8,6 3096 130 3157']
X1                    ;                   y; ['P8,2031 3022 2150 3069', 'P8,6 3096 130 3157']
                   and                  and ['P8,162 3096 266 3144']
                     (                    ( ['P8,295 3097 375 3154']
                     9                    9 ['P8,295 3097 375 3154']
                     )                    ) ['P8,295 3097 375 3154']
                  late                 late ['P8,404 3096 508 3144']
               Miocene              Miocene ['P8,535 3096 792 3144']
                 small                small ['P8,822 3096 978 3144']
                mammal               mammal ['P8,1005 3096 1262 3144']
            succession           succession ['P8,1291 3096 1604 3144']
                    in                   in ['P8,1630 3096 1686 3143']
               Ukraine              Ukraine ['P8,1712 3096 1964 3144']
                     .                    . ['P8,1712 3096 1964 3144']
                  Part                 Part ['P8,81 3172 199 3219']
                   III                  III ['P8,238 3172 310 3218']
                    is                   is ['P8,348 3171 394 3219']
              entitled             entitled ['P8,436 3171 656 3219']
    Palaeoenvironments   Palaeoenvironments ['P8,694 3171 1309 3219']
                     :                    : ['P8,694 3171 1309 3219']
                   non                  non ['P8,1352 3171 1836 3219']
X2                    ?                    - ['P8,1352 3171 1836 3219']
             mammalian            mammalian ['P8,1352 3171 1836 3219']
              evidence             evidence ['P8,1873 3171 2149 3227']
                     ,                    , ['P8,1873 3171 2149 3227']
                   and                  and ['P8,9 3246 113 3294']
              includes             includes ['P8,138 3246 381 3294']
X2                  ?ve                 five ['P8,410 3246 518 3294']
              chapters             chapters ['P8,545 3246 803 3308']
                     .                    . ['P8,545 3246 803 3308']
             Ancillary            Ancillary ['P8,834 3246 1114 3307']
              evidence             evidence ['P8,1141 3246 1401 3294']
             presented            presented ['P8,1426 3246 1710 3307']
                    in                   in ['P8,1735 3246 1790 3293']
                  this                 this ['P8,1815 3246 1918 3294']
               section              section ['P8,1947 3246 2152 3294']
               include              include ['P8,7 3321 239 3369']
                     :                    : ['P8,7 3321 239 3369']
                     (                    ( ['P8,268 3322 348 3380']
                     1                    1 ['P8,268 3322 348 3380']
                     )                    ) ['P8,268 3322 348 3380']
                marine               marine ['P8,371 3321 575 3369']
          foraminifera         foraminifera ['P8,597 3321 982 3377']
                     ;                    ; ['P8,597 3321 982 3377']
                     (                    ( ['P8,1009 3322 1089 3380']
                     2                    2 ['P8,1009 3322 1089 3380']
                     )                    ) ['P8,1009 3322 1089 3380']
                marine               marine ['P8,1112 3321 1315 3369']
                corals               corals ['P8,1337 3321 1529 3377']
                     ;                    ; ['P8,1337 3321 1529 3377']
                     (                    ( ['P8,1555 3322 1634 3379']
                     3                    3 ['P8,1555 3322 1634 3379']
                     )                    ) ['P8,1555 3322 1634 3379']
            non-marine           non-marine ['P8,1656 3321 1995 3369']
X1             mollusks             mol-lusk ['P8,2014 3321 2150 3369', 'P8,7 3396 175 3452']
X1                    ;                   s; ['P8,2014 3321 2150 3369', 'P8,7 3396 175 3452']
                     (                    ( ['P8,219 3397 299 3455']
                     4                    4 ['P8,219 3397 299 3455']
                     )                    ) ['P8,219 3397 299 3455']
           sedimentary          sedimentary ['P8,342 3396 703 3457']
                facies               facies ['P8,742 3396 911 3444']
              analyses             analyses ['P8,952 3396 1217 3458']
                     ;                    ; ['P8,952 3396 1217 3458']
                   and                  and ['P8,1260 3396 1364 3444']
                     (                    ( ['P8,1404 3396 1484 3455']
                     5                    5 ['P8,1404 3396 1484 3455']
                     )                    ) ['P8,1404 3396 1484 3455']
            vegetation           vegetation ['P8,1525 3396 1831 3458']
               studies              studies ['P8,1872 3396 2088 3444']
                     .                    . ['P8,1872 3396 2088 3444']
                     I                    I ['P8,2128 3397 2151 3443']
                 think                think ['P8,7 3471 159 3519']
                  that                 that ['P8,184 3471 294 3519']
                  this                 this ['P8,320 3471 423 3519']
               section              section ['P8,454 3471 659 3519']
                    of                   of ['P8,686 3471 750 3519']
                   the                  the ['P8,771 3471 859 3519']
                  book                 book ['P8,885 3471 1034 3519']
                    is                   is ['P8,1058 3471 1104 3519']
             extremely            extremely ['P8,1133 3471 1426 3532']
             important            important ['P8,1452 3471 1739 3532']
                    as                   as ['P8,1765 3486 1821 3519']
                    it                   it ['P8,1848 3471 1888 3519']
              presents             presents ['P8,1911 3478 2151 3532']
                    in                   in ['P8,7 3546 63 3593']
               general              general ['P8,91 3546 306 3608']
              overview             overview ['P8,334 3546 609 3594']
               fashion              fashion ['P8,637 3546 853 3594']
                 other                other ['P8,880 3546 1031 3594']
                  data                 data ['P8,1057 3546 1179 3594']
                 bases                bases ['P8,1204 3546 1378 3594']
                     .                    . ['P8,1204 3546 1378 3594']
                     I                    I ['P8,81 3622 104 3668']
                 found                found ['P8,133 3621 305 3669']
                   the                  the ['P8,333 3621 421 3669']
            non-marine           non-marine ['P8,451 3621 790 3669']
             molluscan            molluscan ['P8,819 3621 1122 3669']
               chapter              chapter ['P8,1151 3621 1368 3682']
                     (                    ( ['P8,1398 3621 1491 3683']
                    by                   by ['P8,1398 3621 1491 3683']
                    D.                   D. ['P8,1520 3622 1587 3669']
                   Esu                  Esu ['P8,1618 3622 1751 3680']
                     )                    ) ['P8,1618 3622 1751 3680']
                    to                   to ['P8,1781 3628 1836 3669']
                    be                   be ['P8,1865 3621 1933 3669']
                     a                    a ['P8,1964 3636 1995 3669']
X1             welcomed            wel-comed ['P8,2023 3621 2150 3669', 'P8,8 3696 203 3744']
              overview             overview ['P8,232 3696 507 3744']
                  with                 with ['P8,536 3696 666 3744']
               easy-to              easy-to ['P8,694 3696 1256 3758']
X2                    ?                    - ['P8,694 3696 1256 3758']
            understand           understand ['P8,694 3696 1256 3758']
            concluding           concluding ['P8,1283 3696 1609 3758']
               remarks              remarks ['P8,1637 3696 1889 3744']
                     .                    . ['P8,1637 3696 1889 3744']
                   The                  The ['P8,1920 3696 2033 3744']
X1               author              au-thor ['P8,2061 3711 2150 3744', 'P8,7 3771 126 3819']
              included             included ['P8,160 3771 414 3819']
                   but                  but ['P8,449 3771 544 3819']
                   one                  one ['P8,580 3786 684 3819']
X3 figure               ?gure                figur ['P8,721 3771 1260 3833']
X3 --                   ?                    e ['P8,721 3771 1260 3833']
X1            schematic         ???schematic ['P8,721 3771 1260 3833']
   chronostratigraphic  chronostratigraphic ['P8,1297 3771 1869 3832']
X1        relationships       relation-ships ['P8,1903 3771 2151 3819', 'P9,10 19 156 80']
                 among                among ['P9,180 34 377 80']
                select               select ['P9,401 19 566 67']
             molluscan            molluscan ['P9,585 19 888 67']
            localities           localities ['P9,908 19 1172 67']
                    in                   in ['P9,1193 19 1249 66']
              relation             relation ['P9,1268 19 1493 67']
                    to                   to ['P9,1512 26 1567 67']
              European             European ['P9,1586 20 1869 80']
                Mammal               Mammal ['P9,1886 19 2152 67']
               Neogene              Neogene ['P9,7 95 268 156']
                 zones                zones ['P9,296 109 480 150']
                     ;                    ; ['P9,296 109 480 150']
                     a                    a ['P9,511 109 542 142']
                   map                  map ['P9,567 109 691 156']
                 would                would ['P9,719 94 903 142']
                  have                 have ['P9,928 94 1066 142']
                  been                 been ['P9,1092 94 1231 142']
             wonderful            wonderful ['P9,1258 94 1576 142']
                     .                    . ['P9,1258 94 1576 142']
                  Most                 Most ['P9,1606 95 1758 142']
                    of                   of ['P9,1783 94 1847 142']
                   the                  the ['P9,1867 94 1955 142']
                tables               tables ['P9,1981 94 2150 142']
                   are                  are ['P9,9 184 95 217']
                 lists                lists ['P9,118 169 234 217']
                    of                   of ['P9,259 169 323 217']
               species              species ['P9,343 169 550 231']
                    in                   in ['P9,574 169 630 216']
          relationship         relationship ['P9,651 169 999 231']
                    to                   to ['P9,1022 176 1077 217']
                    MN                   MN ['P9,1100 170 1218 217']
                 zones                zones ['P9,1240 184 1421 217']
                     .                    . ['P9,1240 184 1421 217']
                    It                   It ['P9,1447 170 1491 217']
                 would                would ['P9,1512 169 1695 217']
                  also                 also ['P9,1718 169 1833 217']
                  have                 have ['P9,1854 169 1992 217']
                  been                 been ['P9,2013 169 2152 217']
               helpful              helpful ['P9,7 244 215 305']
                    to                   to ['P9,243 251 298 291']
                   see                  see ['P9,329 259 419 291']
                  some                 some ['P9,450 259 601 291']
            concluding           concluding ['P9,630 244 956 305']
              diagrams             diagrams ['P9,985 244 1252 305']
          illustrating         illustrating ['P9,1282 244 1600 305']
                   the                  the ['P9,1628 244 1716 291']
             molluscan            molluscan ['P9,1744 244 2046 291']
X1               record              re-cord ['P9,2071 259 2150 291', 'P9,8 319 137 366']
                    in                   in ['P9,158 319 214 366']
              relation             relation ['P9,234 319 459 366']
                    to                   to ['P9,480 326 535 366']
               climate              climate ['P9,558 319 972 366']
                     ?                    ? ['P9,558 319 972 366']
X1                 data               ??data ['P9,558 319 972 366']
                   all                  all ['P9,993 319 1063 366']
             presented            presented ['P9,1083 319 1367 380']
                    in                   in ['P9,1387 319 1442 366']
                 prose                prose ['P9,1462 334 1621 380']
                    in                   in ['P9,1641 319 1697 366']
                   the                  the ['P9,1717 319 1805 366']
            concluding           concluding ['P9,1825 319 2151 380']
               remarks              remarks ['P9,6 395 258 442']
                     .                    . ['P9,6 395 258 442']
                 Aside                Aside ['P9,295 394 465 442']
                  from                 from ['P9,499 394 642 442']
                 these                these ['P9,672 394 822 442']
                 items                items ['P9,855 395 1030 450']
                     ,                    , ['P9,855 395 1030 450']
                   the                  the ['P9,1065 395 1153 442']
                  data                 data ['P9,1187 395 1309 442']
                    is                   is ['P9,1340 395 1386 442']
                    in                   in ['P9,1420 395 1476 441']
                   the                  the ['P9,1508 395 1596 442']
               chapter              chapter ['P9,1630 395 1846 456']
                and/or               and/or ['P9,1878 395 2065 442']
                    in                   in ['P9,2096 394 2152 441']
                   the                  the ['P9,7 470 95 518']
                listed               listed ['P9,123 470 282 518']
            references           references ['P9,307 470 625 518']
                     .                    . ['P9,307 470 625 518']
                   The                  The ['P9,81 545 194 593']
               chapter              chapter ['P9,227 545 444 607']
                    by                   by ['P9,473 545 545 607']
                   Suc                  Suc ['P9,580 546 685 593']
                    et                   et ['P9,719 553 771 593']
                   al.                  al. ['P9,803 545 868 593']
            concerning           concerning ['P9,903 545 1229 607']
            vegetation           vegetation ['P9,1262 545 1569 607']
               changes              changes ['P9,1601 545 1835 607']
                    is                   is ['P9,1869 545 1914 593']
                  also                 also ['P9,1949 545 2064 593']
                    in                   in ['P9,2096 545 2152 592']
              overview             overview ['P9,8 620 283 668']
               fashion              fashion ['P9,313 620 544 676']
                     ,                    , ['P9,313 620 544 676']
                  with                 with ['P9,576 620 705 668']
                  text                 text ['P9,734 627 844 668']
                    at                   at ['P9,873 627 925 668']
                     a                    a ['P9,953 635 984 668']
               minimum              minimum ['P9,1012 620 1312 668']
                     .                    . ['P9,1012 620 1312 668']
                  Five                 Five ['P9,1345 620 1475 668']
                 color                color ['P9,1504 620 1655 668']
                  maps                 maps ['P9,1682 635 1834 682']
                  with                 with ['P9,1864 620 1994 668']
X1          generalized         gen-eralized ['P9,2023 635 2149 682', 'P9,8 695 240 742']
                pollen               pollen ['P9,265 695 450 756']
X2              pro?les             profiles ['P9,476 695 696 756']
                   and                  and ['P9,725 695 830 742']
         reconstructed        reconstructed ['P9,855 695 1253 742']
            vegetation           vegetation ['P9,1279 695 1585 756']
                 zones                zones ['P9,1612 710 1776 742']
                   are                  are ['P9,1804 710 1891 742']
X1            presented            present-e ['P9,1915 702 2150 756', 'P9,8 770 90 817']
X1                    .                   d. ['P9,1915 702 2150 756', 'P9,8 770 90 817']
                   The                  The ['P9,121 770 234 817']
               chapter              chapter ['P9,263 770 480 831']
                    is                   is ['P9,507 770 552 817']
                 short                short ['P9,584 770 743 826']
                     ,                    , ['P9,584 770 743 826']
                    to                   to ['P9,774 777 828 817']
                   the                  the ['P9,857 770 945 817']
                 point                point ['P9,972 770 1139 831']
                     ,                    , ['P9,972 770 1139 831']
              provides             provides ['P9,1168 770 1420 831']
           conclusions          conclusions ['P9,1450 770 2153 817', 'P9,7 846 165 902']
X2                    ?                    - ['P9,1450 770 2153 817', 'P9,7 846 165 902']
X1      reconstructions      reconstruc-tion ['P9,1450 770 2153 817', 'P9,7 846 165 902']
X1                    ,                   s, ['P9,1450 770 2153 817', 'P9,7 846 165 902']
                   and                  and ['P9,196 846 300 893']
                points               points ['P9,326 846 504 907']
                toward               toward ['P9,533 846 738 893']
                   the                  the ['P9,763 845 851 893']
                 major                major ['P9,879 845 1052 907']
            references           references ['P9,1076 845 1394 893']
                     .                    . ['P9,1076 845 1394 893']
                  Part                 Part ['P9,81 922 199 968']
                    IV                   IV ['P9,236 922 311 968']
                    is                   is ['P9,349 920 395 968']
              entitled             entitled ['P9,434 920 655 968']
    Palaeoenvironments   Palaeoenvironments ['P9,691 920 1306 968']
                     :                    : ['P9,691 920 1306 968']
             mammalian            mammalian ['P9,1347 920 1695 968']
              evidence             evidence ['P9,1732 920 2008 976']
                     ,                    , ['P9,1732 920 2008 976']
                   and                  and ['P9,2048 920 2152 968']
              includes             includes ['P9,7 995 250 1043']
X2                  ?ve                 five ['P9,288 995 395 1043']
              chapters             chapters ['P9,431 995 690 1057']
                     .                    . ['P9,431 995 690 1057']
                Mammal               Mammal ['P9,727 995 993 1043']
                  data                 data ['P9,1029 995 1151 1043']
              analyses             analyses ['P9,1185 995 1431 1057']
               include              include ['P9,1467 995 1699 1043']
                     :                    : ['P9,1467 995 1699 1043']
                     (                    ( ['P9,1740 996 1820 1054']
                     1                    1 ['P9,1740 996 1820 1054']
                     )                    ) ['P9,1740 996 1820 1054']
                shrews               shrews ['P9,1858 995 2058 1043']
                    as                   as ['P9,2094 1010 2150 1043']
            indicators           indicators ['P9,7 1070 295 1118']
                    of                   of ['P9,336 1070 400 1118']
          paleoclimate         paleoclimate ['P9,432 1070 827 1132']
                     ;                    ; ['P9,432 1070 827 1132']
                     (                    ( ['P9,870 1071 950 1129']
                     2                    2 ['P9,870 1071 950 1129']
                     )                    ) ['P9,870 1071 950 1129']
                mammal               mammal ['P9,990 1070 1247 1118']
              turnover             turnover ['P9,1285 1077 1537 1118']
                   and                  and ['P9,1574 1070 1678 1118']
                global               global ['P9,1716 1070 1898 1132']
               climate              climate ['P9,1937 1070 2152 1118']
                change               change ['P9,8 1145 215 1206']
                    in                   in ['P9,242 1145 297 1192']
                 Spain                Spain ['P9,326 1145 508 1206']
                     ;                    ; ['P9,326 1145 508 1206']
                     (                    ( ['P9,540 1145 620 1203']
                     3                    3 ['P9,540 1145 620 1203']
                     )                    ) ['P9,540 1145 620 1203']
               Miocene              Miocene ['P9,649 1145 905 1192']
               primate              primate ['P9,931 1145 1156 1206']
            localities           localities ['P9,1182 1145 1446 1192']
                    in                   in ['P9,1473 1145 1529 1192']
             Macedonia            Macedonia ['P9,1554 1145 1897 1201']
                     ,                    , ['P9,1554 1145 1897 1201']
                Greece               Greece ['P9,1925 1145 2149 1201']
                     ;                    ; ['P9,1925 1145 2149 1201']
                  BOOK                 BOOK ['P9,466 1282 586 1309']
               REVIEWS              REVIEWS ['P9,597 1281 775 1309']
                   787                  787 ['P9,1631 1281 1693 1309']
                     (                    ( ['P9,10 1454 89 1511']
                     4                    4 ['P9,10 1454 89 1511']
                     )                    ) ['P9,10 1454 89 1511']
                   the                  the ['P9,125 1453 212 1500']
          paleoecology         paleoecology ['P9,245 1453 633 1514']
                    of                   of ['P9,668 1453 731 1500']
                   the                  the ['P9,759 1453 847 1500']
             Pikermian            Pikermian ['P9,881 1453 1180 1500']
                 biome                biome ['P9,1212 1453 1393 1500']
                   and                  and ['P9,1429 1453 1531 1500']
                   the                  the ['P9,1564 1453 1652 1500']
               savanna              savanna ['P9,1688 1468 1919 1500']
                  myth                 myth ['P9,1952 1453 2117 1514']
                     ;                    ; ['P9,1952 1453 2117 1514']
                   and                  and ['P9,9 1526 112 1573']
                     (                    ( ['P9,144 1526 222 1584']
                     5                    5 ['P9,144 1526 222 1584']
                     )                    ) ['P9,144 1526 222 1584']
            vicariance           vicariance ['P9,254 1526 552 1573']
          biogeography         biogeography ['P9,581 1526 981 1587']
                   and                  and ['P9,1012 1526 1115 1573']
              Eurasian             Eurasian ['P9,1144 1526 1398 1573']
               Miocene              Miocene ['P9,1427 1526 1681 1573']
              hominoid             hominoid ['P9,1710 1526 1989 1573']
X1             primates             pri-mate ['P9,2017 1526 2119 1587', 'P9,8 1594 190 1633']
X1                    .                   s. ['P9,2017 1526 2119 1587', 'P9,8 1594 190 1633']
                   The                  The ['P9,81 1659 192 1705']
               concept              concept ['P9,217 1666 443 1719']
                    of                   of ['P9,467 1659 530 1705']
                   the                  the ['P9,548 1659 635 1705']
                  book                 book ['P9,659 1659 806 1705']
                    is                   is ['P9,828 1659 873 1705']
                    to                   to ['P9,899 1666 953 1705']
               provide              provide ['P9,977 1659 1199 1719']
                     a                    a ['P9,1224 1674 1254 1705']
                 state                state ['P9,1279 1659 1710 1705']
X2                    ?                    - ['P9,1279 1659 1710 1705']
            of-the-art           of-the-art ['P9,1279 1659 1710 1705']
              treatise             treatise ['P9,1730 1659 1939 1705']
                 about                about ['P9,1962 1659 2122 1705']
               mammals              mammals ['P9,8 1732 288 1778']
                   and                  and ['P9,324 1732 427 1778']
          environments         environments ['P9,460 1732 853 1778']
                    of                   of ['P9,888 1732 951 1778']
                   the                  the ['P9,978 1732 1065 1778']
               Neogene              Neogene ['P9,1098 1733 1356 1792']
                    of                   of ['P9,1390 1732 1453 1778']
                Europe               Europe ['P9,1480 1733 1703 1792']
                     .                    . ['P9,1480 1733 1703 1792']
                   The                  The ['P9,1740 1732 1851 1778']
                 topic                topic ['P9,1884 1732 2027 1792']
                    of                   of ['P9,2062 1732 2125 1778']
                  this                 this ['P9,8 1805 110 1852']
                  book                 book ['P9,140 1805 286 1852']
                    is                   is ['P9,314 1805 359 1852']
             certainly            certainly ['P9,391 1805 643 1866']
                needed               needed ['P9,673 1805 892 1852']
                     .                    . ['P9,673 1805 892 1852']
                  Some                 Some ['P9,928 1806 1090 1852']
                    of                   of ['P9,1120 1805 1183 1852']
                   the                  the ['P9,1208 1805 1295 1852']
              chapters             chapters ['P9,1325 1805 1564 1865']
                   are                  are ['P9,1596 1820 1681 1852']
               extreme              extreme ['P9,1712 1812 1944 1852']
X1            overviews           over-views ['P9,1973 1820 2119 1852', 'P9,8 1878 174 1925']
                  with                 with ['P9,201 1878 329 1925']
                    no                   no ['P9,353 1893 423 1925']
                  hard                 hard ['P9,448 1878 577 1925']
                  data                 data ['P9,602 1878 722 1925']
                 being                being ['P9,744 1878 904 1939']
             presented            presented ['P9,929 1878 1222 1939']
                     .                    . ['P9,929 1878 1222 1939']
                 Other                Other ['P9,1251 1878 1415 1925']
              chapters             chapters ['P9,1437 1878 1676 1939']
                   are                  are ['P9,1703 1893 1788 1925']
            attempting           attempting ['P9,1812 1878 2120 1939']
                    to                   to ['P9,8 1958 62 1998']
               provide              provide ['P9,93 1951 315 2012']
                  some                 some ['P9,349 1966 498 1998']
                    of                   of ['P9,530 1951 593 1998']
                   the                  the ['P9,619 1951 706 1998']
              detailed             detailed ['P9,739 1951 968 1998']
                  data                 data ['P9,999 1951 1119 1998']
                   but                  but ['P9,1148 1951 1242 1998']
               provide              provide ['P9,1271 1951 1493 2012']
                  just                 just ['P9,1518 1951 1629 2012']
               running              running ['P9,1658 1951 1883 2012']
                 lists                lists ['P9,1915 1951 2029 1998']
                    of                   of ['P9,2062 1951 2125 1998']
                  taxa                 taxa ['P9,8 2031 129 2070']
                    by                   by ['P9,150 2024 222 2084']
                    MN                   MN ['P9,245 2025 362 2070']
                  zone                 zone ['P9,386 2039 535 2070']
                     .                    . ['P9,386 2039 535 2070']
                     I                    I ['P9,562 2025 585 2070']
                 think                think ['P9,608 2024 757 2070']
                  that                 that ['P9,779 2024 888 2070']
                   the                  the ['P9,910 2024 997 2070']
                  book                 book ['P9,1019 2024 1166 2070']
                 meets                meets ['P9,1188 2031 1354 2070']
                   its                  its ['P9,1379 2024 1444 2070']
              intended             intended ['P9,1469 2024 1719 2070']
                 goals                goals ['P9,1742 2024 1907 2084']
                     .                    . ['P9,1742 2024 1907 2084']
X1              Granted              Grant-e ['P9,1934 2024 2119 2071', 'P9,8 2097 90 2152']
X1                    ,                   d, ['P9,1934 2024 2119 2071', 'P9,8 2097 90 2152']
                   the                  the ['P9,127 2097 214 2144']
                 topic                topic ['P9,248 2097 392 2158']
                    is                   is ['P9,427 2097 472 2144']
                  huge                 huge ['P9,507 2097 663 2158']
                     ,                    , ['P9,507 2097 663 2158']
                   the                  the ['P9,699 2097 786 2144']
                  area                 area ['P9,822 2112 942 2144']
                    of                   of ['P9,975 2097 1039 2144']
              coverage             coverage ['P9,1068 2112 1329 2158']
                    is                   is ['P9,1363 2097 1408 2144']
               immense              immense ['P9,1443 2097 1722 2152']
                     ;                    ; ['P9,1443 2097 1722 2152']
                surely               surely ['P9,1761 2097 1935 2157']
                  some                 some ['P9,1971 2112 2120 2144']
                 areas                areas ['P9,9 2185 154 2217']
                  will                 will ['P9,182 2170 294 2217']
               receive              receive ['P9,319 2170 528 2217']
               greater              greater ['P9,556 2178 757 2231']
              coverage             coverage ['P9,783 2185 1043 2231']
                  than                 than ['P9,1070 2170 1194 2217']
                others               others ['P9,1221 2170 1411 2217']
                     .                    . ['P9,1221 2170 1411 2217']
                   The                  The ['P9,1441 2170 1552 2217']
                  more                 more ['P9,1578 2185 1726 2217']
                     I                    I ['P9,1752 2172 1775 2216']
                  read                 read ['P9,1799 2170 1925 2217']
                    of                   of ['P9,1950 2170 2013 2217']
                   the                  the ['P9,2032 2170 2120 2217']
                  book                 book ['P9,7 2243 167 2298']
                     ,                    , ['P9,7 2243 167 2298']
                   the                  the ['P9,194 2243 282 2289']
                  more                 more ['P9,306 2258 454 2289']
                     I                    I ['P9,478 2244 501 2289']
                 found                found ['P9,525 2243 693 2289']
                myself               myself ['P9,717 2243 918 2303']
                asking               asking ['P9,939 2243 1125 2303']
            additional           additional ['P9,1151 2243 1439 2289']
              detailed             detailed ['P9,1464 2243 1693 2289']
             questions            questions ['P9,1716 2243 2004 2303']
                     ,                    , ['P9,1716 2243 2004 2303']
                   but                  but ['P9,2028 2243 2121 2289']
                     I                    I ['P9,8 2317 30 2362']
                   was                  was ['P9,54 2331 163 2363']
                   not                  not ['P9,188 2323 281 2363']
               getting              getting ['P9,304 2316 502 2377']
                   the                  the ['P9,526 2316 614 2363']
               answers              answers ['P9,639 2331 869 2363']
              directly             directly ['P9,894 2316 1113 2376']
                  from                 from ['P9,1137 2316 1278 2363']
                  this                 this ['P9,1299 2316 1401 2363']
           publication          publication ['P9,1424 2316 1766 2376']
                     .                    . ['P9,1424 2316 1766 2376']
                    At                   At ['P9,1791 2317 1864 2363']
X2                 ?rst                first ['P9,1885 2316 1997 2363']
                  this                 this ['P9,2017 2316 2119 2363']
             irritated            irritated ['P9,8 2389 238 2436']
                    me                   me ['P9,260 2404 348 2436']
                  that                 that ['P9,371 2389 480 2436']
                   the                  the ['P9,503 2389 590 2436']
               answers              answers ['P9,615 2404 845 2436']
                  were                 were ['P9,870 2404 1010 2436']
                   not                  not ['P9,1033 2397 1126 2436']
               readily              readily ['P9,1147 2389 1348 2450']
             available            available ['P9,1373 2389 1633 2436']
                    in                   in ['P9,1656 2389 1711 2435']
